"0cb6c7751662f869efab216a89c797782afe2b71";"1, Rue d'Aligre, Quartier des Quinze-Vingts, Paris 12e Arrondissement, Paris, Île-de-France, France métropolitaine, 75012, France";"1";"Rue d'Aligre";"";"";"";"Île-de-France";"75012";"France";"48.8478663";"2.377126"
"55d8367462d6b1e0558e2e68fe997df45d66759d";"38, Rue Censier, Quartier du Jardin des Plantes, Paris 5e Arrondissement, Paris, Île-de-France, France métropolitaine, 75005, France";"38";"Rue Censier";"";"";"";"Île-de-France";"75005";"France";"48.8396465";"2.3505216"
"514708e09494202248d12d773690519305c269ab";"Avenue Ferdinand Buisson, Quartier d'Auteuil, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75016, France";"";"Avenue Ferdinand Buisson";"";"";"";"Île-de-France";"75016";"France";"48.8385835";"2.2522734"
"19ba2e0f37233821ffe63d0193214083ebdaecad";"7, Rue Rémy de Gourmont, Quartier du Combat, Paris 19e Arrondissement, Paris, Île-de-France, France métropolitaine, 75019, France";"7";"Rue Rémy de Gourmont";"";"";"";"Île-de-France";"75019";"France";"48.8773728";"2.3772495"
"6243d83b4de9785b3849f4e6ac53ee547adebe88";"Rue des Alouettes, Quartier du Combat, Paris 19e Arrondissement, Paris, Île-de-France, France métropolitaine, 75019, France";"";"Rue des Alouettes";"";"";"";"Île-de-France";"75019";"France";"48.8781026";"2.3855775"
"7253ca960dcb0320ac888018a363d8c471806dfd";"2, Rue Édouard Robert, Quartier de Picpus, Paris 12e Arrondissement, Paris, Île-de-France, France métropolitaine, 75012, France";"2";"Rue Édouard Robert";"";"";"";"Île-de-France";"75012";"France";"48.8363155";"2.4003408"
"afc0ecca2a3c1d02afb553eb3e02208f7b3c4857";"15, Rue Hégésippe Moreau, Quartier des Grandes-Carrières, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France";"15";"Rue Hégésippe Moreau";"";"";"";"Île-de-France";"75018";"France";"48.8876216";"2.32711"
"895b1ad01d367dae8ba2c4770fb2744a6525225e";"8, Place Constantin Pecqueur, Quartier des Grandes-Carrières, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France";"8";"Place Constantin Pecqueur";"";"";"";"Île-de-France";"75018";"France";"48.8894089";"2.3384674"
"19945cb94e3b5cfd5a3233a7d08d9f07006ce103";"72, Rue Vercingétorix, Quartier de Plaisance, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France";"72";"Rue Vercingétorix";"";"";"";"Île-de-France";"75014";"France";"48.8358268";"2.315969"
"b2a92ef779ed3fe62d232e675cb516b4bec52c1f";"5, Rue Louis Ganne, Quartier de Charonne, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France";"5";"Rue Louis Ganne";"";"";"";"Île-de-France";"75020";"France";"48.8635224";"2.4098201"
"80f9a3a02907c35bbf9f784b5fdf680699775b7e";"Rue Jean-Baptiste Berlier, Quartier de la Gare, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France";"";"Rue Jean-Baptiste Berlier";"";"";"";"Île-de-France";"75013";"France";"48.8260463";"2.3848992"
"30d76e5d3e6079330b9b61b48af6b45e592b7907";"Sept Parnassiens, 98, Boulevard du Montparnasse, Quartier du Montparnasse, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France";"98";"Boulevard du Montparnasse";"";"";"";"Île-de-France";"75014";"France";"48.8424152";"2.3276286"
"bc83a7d695f0176c75bca260532d67ed77dcba3a";"1, Rue Maria Brignole, Quartier de Chaillot, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75116, France";"1";"Rue Maria Brignole";"";"";"";"Île-de-France";"75116";"France";"48.8651444";"2.2957823"
"e72e3c4b9ed927021b0702901811608e2bdf21d5";"Place Paul Painlevé, Quartier de la Sorbonne, Paris 5e Arrondissement, Paris, Île-de-France, France métropolitaine, 75005, France";"";"Place Paul Painlevé";"";"";"";"Île-de-France";"75005";"France";"48.8502624";"2.343975"
"256f055ef24d171ebd16a9186f93b09374439af9";"215, Rue d'Alésia, Quartier de Plaisance, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France";"215";"Rue d'Alésia";"";"";"";"Île-de-France";"75014";"France";"48.831945";"2.3133316"
"003a95b043c346d3d694bdc515242cc3e63bd283";"Atelier Deglise, 15, Place du Commerce, Quartier de Grenelle, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France";"15";"Place du Commerce";"";"";"";"Île-de-France";"75015";"France";"48.8452086";"2.2931829"
